player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
BuLLDoG,mid,LPL,1,71,0.479,53.4,61.3,42.3,39.7,32.3,66.1,49.6,9,0.0,23,-0.064,-0.528,-0.567,EDward Gaming|LNG Esports,21
Soboro,top,LPL,1,65,0.385,62.8,47.9,47.0,40.2,68.0,55.5,49.3,10,0.1,16,0.151,-0.744,-0.953,Fnatic|Invictus Gaming,22
Razork,jng,LEC,1,67,0.403,56.2,54.2,55.6,61.6,43.1,48.4,49.3,16,0.125,14,-0.041,-0.58,-0.656,Fnatic,26
Loki,mid,LCK,1,35,0.429,50.1,55.9,48.6,39.7,80.1,60.3,48.9,10,0.0,15,-0.112,-0.571,-0.563,Bulldog Esports|Cloud9|HANJIN BRION,21
Xiaohao,jng,LPL,1,66,0.409,49.0,63.4,48.3,50.7,39.1,55.7,48.8,8,0.0,15,-0.112,-0.586,-0.594,EDward Gaming|Weibo Gaming,24
Kingen,top,LCK,1,106,0.415,57.7,56.6,59.6,55.8,63.9,51.9,48.3,28,0.179,22,0.153,-0.853,-1.055,Nongshim RedForce,26
re0,jng,LPL,1,21,0.429,47.3,49.3,49.6,35.6,31.9,49.1,48.2,2,0.0,9,-0.376,-0.429,-0.191,Oh My God,19
Vladi,mid,LEC,1,67,0.403,42.6,58.9,52.3,40.7,48.3,51.6,47.4,16,0.125,15,-0.307,-0.58,-0.378,Fnatic,21
Empyros,top,LEC,1,45,0.378,39.2,54.6,61.6,43.2,73.5,44.6,47.4,13,0.154,11,-0.277,-0.604,-0.434,Fnatic,22
Karis,mid,LPL,1,128,0.406,40.0,53.8,57.8,47.4,78.9,47.1,47.4,36,0.139,22,-0.211,-0.657,-0.55,Team WE,23
Namgung,sup,LCK,1,110,0.4,62.2,48.8,45.0,40.3,56.6,64.6,47.3,20,0.05,23,0.047,-0.883,-1.049,HANJIN BRION,23
Cube,top,LPL,1,128,0.406,40.9,57.1,55.0,67.8,65.5,54.6,47.3,36,0.139,26,-0.227,-0.657,-0.529,Team WE,30
Castle,top,LCS,1,37,0.297,63.9,59.3,47.1,45.9,44.4,49.8,47.2,6,0.0,14,0.175,-0.999,-1.209,Disguised|LYON,24
Ahn,bot,LPL,1,64,0.391,44.1,52.9,42.1,56.5,33.3,66.4,47.0,15,0.0,22,-0.453,-0.506,-0.229,ThunderTalk Gaming,25
Casting,top,LCK,1,110,0.4,54.9,61.0,42.1,43.8,47.5,54.8,46.9,20,0.05,21,-0.007,-0.883,-0.936,HANJIN BRION,23
haichao,mid,LPL,1,34,0.353,55.3,58.9,47.5,44.7,66.5,57.7,46.9,7,0.0,15,-0.026,-0.878,-0.952,Oh My God,23
GIDEON,jng,LCK,1,110,0.4,55.5,55.6,41.7,43.1,66.6,49.2,46.7,20,0.05,15,-0.042,-0.883,-0.945,HANJIN BRION,23
Teddy,bot,LCK,1,110,0.4,60.3,49.1,45.9,64.5,60.7,53.2,46.6,20,0.05,21,-0.06,-0.883,-1.02,HANJIN BRION,28
Sponge,jng,LCK,1,106,0.415,50.7,50.7,55.7,39.3,55.0,41.2,46.6,28,0.179,14,-0.094,-0.853,-0.867,Nongshim RedForce,22
LIDER,mid,LEC,1,32,0.312,52.4,48.0,55.3,65.0,39.0,62.3,46.6,8,0.125,18,-0.219,-0.756,-0.64,SK Gaming,27
Moham,sup,LPL,1,45,0.4,48.9,61.8,47.3,45.5,44.2,67.2,46.5,7,0.0,20,-0.124,-0.841,-0.845,Oh My God|Weibo Gaming,24
DuDu,top,LCK,1,120,0.392,67.1,59.7,49.7,47.3,52.7,50.8,46.2,27,0.0,21,0.344,-1.26,-1.601,DN SOOPers,25
Lospa,sup,LEC,1,67,0.403,39.9,52.3,55.7,49.7,41.1,51.0,46.2,16,0.125,17,-0.484,-0.58,-0.253,Fnatic,24
Shaoye,bot,LPL,1,97,0.454,38.3,49.6,55.8,56.2,62.6,58.7,46.1,12,0.167,19,-0.491,-0.584,-0.271,LGD Gaming,25
Jwei,sup,LPL,1,73,0.356,50.5,53.1,53.4,39.8,78.7,48.5,45.9,13,0.077,15,0.009,-1.024,-1.147,EDward Gaming|Invictus Gaming|Weibo Gaming,23
Ycx,sup,LPL,1,53,0.415,51.6,52.2,46.7,56.0,51.1,60.7,45.8,6,0.0,17,-0.231,-0.833,-0.735,LGD Gaming|LNG Esports,26
Sheo,jng,LEC,1,63,0.333,56.4,51.8,53.7,53.2,47.6,62.1,45.7,12,0.167,19,-0.072,-0.986,-1.015,Shifters|Team Heretics,25
Ucal,mid,LCK,1,112,0.402,52.4,56.9,55.3,51.4,59.8,48.1,45.0,32,0.188,17,0.015,-1.138,-1.251,Kiwoom DRX,25
Hery,top,LPL,1,34,0.353,50.7,49.5,46.5,54.3,41.3,47.8,45.0,7,0.0,10,-0.31,-0.878,-0.655,Oh My God,25
Boukada,jng,LEC,1,28,0.286,41.7,51.7,51.9,51.8,40.1,60.7,45.0,7,0.0,14,-0.449,-0.757,-0.434,Shifters,24
Bvoy,bot,LCS,1,46,0.283,52.8,53.0,53.2,62.9,80.7,50.0,44.9,11,0.091,14,-0.043,-1.104,-1.263,Shopify Rebellion,29
Fudge,top,LCS,1,46,0.283,46.7,55.1,54.1,46.8,81.4,47.9,44.7,11,0.091,14,-0.078,-1.104,-1.073,Shopify Rebellion,24
Rooster,top,LEC,1,61,0.311,61.8,56.5,58.2,35.2,59.0,57.1,44.5,12,0.167,20,0.183,-1.339,-1.527,Shifters,21
Contractz,jng,LCS,1,46,0.283,50.2,51.1,51.9,63.9,80.5,56.9,44.5,11,0.091,17,-0.11,-1.104,-1.092,Shopify Rebellion,27
Callme,mid,LCS,1,53,0.302,53.0,58.0,44.5,44.3,35.1,57.0,44.4,13,0.0,16,-0.154,-1.079,-1.025,Disguised,23
Way,sup,LEC,1,58,0.362,52.4,57.1,66.7,52.0,33.1,51.5,44.4,16,0.188,18,-0.028,-1.18,-1.26,Misa Esports|Team Heretics,26
Willer,jng,LCK,1,112,0.402,50.3,55.9,58.2,41.8,47.6,47.7,44.4,32,0.188,18,-0.078,-1.138,-1.155,Kiwoom DRX,23
Nia,mid,LPL,1,32,0.281,45.2,52.3,50.6,60.5,41.2,54.9,44.3,7,0.0,14,-0.365,-0.927,-0.665,Invictus Gaming|LNG Esports,26
Mikyx,sup,LEC,1,58,0.328,50.3,60.5,59.0,61.6,50.3,59.2,44.2,14,0.143,18,-0.027,-1.218,-1.297,SK Gaming,28
Jopa,bot,LEC,1,58,0.328,54.7,55.8,57.0,39.9,52.3,54.4,44.2,14,0.143,15,-0.018,-1.218,-1.407,SK Gaming,23
Andil,sup,LCK,1,111,0.405,48.7,46.6,57.3,45.0,53.7,50.3,44.2,31,0.194,20,-0.243,-1.04,-0.922,Kiwoom DRX,24
Zdz,top,LPL,1,78,0.346,56.7,63.3,59.3,48.0,36.4,53.3,43.9,14,0.0,18,0.125,-1.38,-1.511,EDward Gaming,25
Junhao,jng,LPL,1,80,0.325,58.2,61.4,47.8,35.8,58.0,50.3,43.9,21,0.0,16,0.181,-1.425,-1.677,ThunderTalk Gaming,22
Photon,top,LCS,1,28,0.179,47.4,61.6,63.5,49.8,41.3,58.4,43.8,12,0.167,16,-0.041,-1.259,-1.249,Dignitas,25
nuc,mid,LEC,1,61,0.311,55.5,52.0,58.9,45.6,73.0,50.8,43.5,12,0.167,15,0.008,-1.339,-1.444,Shifters,24
Wunder,top,LEC,1,58,0.328,50.0,54.7,57.4,64.0,51.5,59.6,43.5,14,0.143,19,-0.137,-1.218,-1.123,SK Gaming,28
Zinie,mid,LCS,1,46,0.283,46.5,49.5,52.2,38.0,80.5,44.0,43.5,11,0.091,15,-0.268,-1.104,-0.936,Shopify Rebellion,21
Lyonz,sup,LCS,1,53,0.302,50.0,49.8,43.6,50.0,34.8,52.3,43.3,13,0.0,16,-0.336,-1.079,-0.87,Disguised,25
Keshi,top,LPL,1,80,0.325,60.2,54.4,47.9,33.5,65.5,55.8,43.2,21,0.0,20,0.07,-1.425,-1.502,ThunderTalk Gaming,20
Life,sup,LCK,1,25,0.16,52.1,45.1,54.1,53.7,43.0,69.0,42.9,5,0.0,15,-0.278,-1.192,-1.033,DN SOOPers,26
KryRa,jng,LCS,1,47,0.277,46.7,46.2,46.1,36.1,36.9,54.7,42.8,13,0.0,14,-0.384,-1.117,-0.842,Disguised,21
Leave,bot,LPL,1,78,0.346,56.3,55.1,50.6,43.0,34.6,62.2,42.6,14,0.0,20,-0.099,-1.38,-1.49,EDward Gaming,24
Skeanz,jng,LEC,1,58,0.328,44.5,51.7,55.8,59.1,57.8,46.9,42.5,14,0.143,11,-0.316,-1.218,-1.003,SK Gaming,26
deokdam,bot,LCK,1,116,0.405,37.6,45.7,43.7,60.0,66.1,56.3,42.5,25,0.0,21,-0.691,-0.904,-0.393,DN SOOPers,26
Clozer,mid,LCK,1,120,0.392,51.2,48.4,43.0,44.0,59.6,49.1,42.3,27,0.0,20,-0.289,-1.26,-1.071,DN SOOPers,23
eXyu,jng,LCS,1,34,0.206,42.5,54.7,61.5,52.0,65.1,45.4,42.0,17,0.176,12,-0.254,-1.338,-1.178,Dignitas,25
Ceos,sup,LCS,1,48,0.292,48.2,47.0,54.5,62.0,79.3,52.1,42.0,16,0.062,15,-0.228,-1.364,-1.244,Shopify Rebellion|paiN Gaming,28
Ice,bot,LEC,1,40,0.25,47.9,50.7,48.5,49.9,30.1,56.8,41.5,9,0.0,16,-0.39,-1.298,-1.107,Team Heretics,25
Paduck,bot,LEC,1,61,0.311,46.2,46.6,61.5,35.3,45.9,52.5,41.5,12,0.167,18,-0.339,-1.339,-1.201,Shifters,21
Feather,sup,LPL,1,80,0.325,49.7,48.5,43.7,39.4,58.5,46.4,41.1,21,0.0,19,-0.308,-1.425,-1.226,ThunderTalk Gaming,23
sajed,bot,LCS,1,53,0.302,39.7,41.8,44.2,41.4,32.8,59.0,40.9,13,0.0,18,-0.777,-1.079,-0.485,Disguised,22
Heru,mid,LPL,1,80,0.325,41.8,54.0,44.1,34.9,54.8,42.6,40.5,21,0.0,14,-0.433,-1.425,-1.092,ThunderTalk Gaming,20
Parukia,sup,LPL,1,53,0.321,43.1,49.8,48.9,33.0,48.0,53.0,40.5,10,0.0,15,-0.471,-1.39,-1.038,EDward Gaming,20
FBI,bot,LCS,1,43,0.186,50.3,48.5,63.0,52.3,33.9,46.0,38.1,19,0.158,13,-0.221,-2.054,-2.056,Dignitas,27
Ignar,sup,LCS,1,43,0.186,42.4,53.1,58.6,58.0,46.8,55.8,37.6,19,0.158,14,-0.348,-2.054,-1.788,Dignitas,30
Pyosik,jng,LCK,1,75,0.267,48.8,61.0,55.3,50.3,30.5,44.8,37.4,19,0.0,15,-0.146,-2.274,-2.177,DN SOOPers,26
Tracyn,top,LEC,1,59,0.237,52.7,49.3,48.3,34.2,41.4,38.8,37.4,16,0.0,14,-0.279,-2.143,-1.839,Team Heretics,21
Palafox,mid,LCS,1,45,0.178,42.7,47.6,63.2,55.5,70.1,47.7,37.0,21,0.143,16,-0.342,-2.202,-1.953,Dignitas,27
Serin,mid,LEC,1,59,0.237,43.6,50.6,48.8,43.5,38.4,49.9,36.8,16,0.0,18,-0.472,-2.143,-1.765,Team Heretics,24
