team_id,code,name,slug,league,region_zh,region_en,tier,status,player_count,logo
109692071893352727,HPS,HELLPIGS,hell-pigs,PCS,台港澳赛区,"HONG KONG, MACAU, TAIWAN",major,active,5,http://static.lolesports.com/teams/1674036338265_HPS_W.png
109692074894483834,WP,West Point Esports,sem9-wpe,PCS,台港澳赛区,"HONG KONG, MACAU, TAIWAN",major,active,0,http://static.lolesports.com/teams/1686826980767_WPE_Full.png
109749655929501779,CNJ,CNJ Esports,cnj-esports,VCS,越南赛区,VIETNAM,major,active,0,http://static.lolesports.com/teams/1674646843876_CNJ-symbol_basic1.png
109828279319224248,MBE,MGN Blue Esports,mgn-box-esports,VCS,越南赛区,VIETNAM,major,active,8,http://static.lolesports.com/teams/1704187570236_Iconwhite.png
110383487456480967,VTX,Vertex ESC,vertex-esc,LCO,大洋洲赛区,OCEANIA,major,active,12,http://static.lolesports.com/teams/1684318344978_Logo2.png
110412316010062713,ROXR,RoX,rox,LCL,独联体赛区,COMMONWEALTH OF INDEPENDENT STATES,major,active,0,http://static.lolesports.com/teams/1684758243765_RoX_2014_CIS_Teamlogo_square.webp
110428362822825796,DSG,Disguised,disguised,LCS,北美赛区,NORTH AMERICA,major,active,5,http://static.lolesports.com/teams/1731496922454_Disguised-Wordmark-Yellow-Main.png
110435475019544378,TJU,Team Just,team-just,LCL,独联体赛区,COMMONWEALTH OF INDEPENDENT STATES,major,active,0,http://static.lolesports.com/teams/1685111617101_Team_Justlogo_square.webp
110435487890002446,VVS,Vaevictis eSports,vaevictis-esports,LCL,独联体赛区,COMMONWEALTH OF INDEPENDENT STATES,major,active,0,http://static.lolesports.com/teams/1685111813067_Vaevictis_eSportslogo_square.webp
110446808118533773,VPR,Virtus.pro,virtuspro,LCL,独联体赛区,COMMONWEALTH OF INDEPENDENT STATES,major,active,0,http://static.lolesports.com/teams/1685284546132_Virtus.prologo_square.webp
110452965971447921,HR,Hard Random,hard-random,LCL,独联体赛区,COMMONWEALTH OF INDEPENDENT STATES,major,active,0,http://static.lolesports.com/teams/1685378506131_Hard_Random.webp
110452976214860409,DF,Team Differential,team-differential,LCL,独联体赛区,COMMONWEALTH OF INDEPENDENT STATES,major,active,0,http://static.lolesports.com/teams/1685378663753_Differentialsquare.webp
110452986430628502,TEM,Team Empire,team-empire,LCL,独联体赛区,COMMONWEALTH OF INDEPENDENT STATES,major,active,0,http://static.lolesports.com/teams/1685378819832_Empiresquare.webp
110492173877838150,EF,Eternal Fire,eternal-fire,TCL,EMEA赛区,EMEA,major,active,0,http://static.lolesports.com/teams/1737385957158_EternalFire.png
111504538396430510,SR,Shopify Rebellion,shopify-rebellion,LCS,北美赛区,NORTH AMERICA,major,active,5,http://static.lolesports.com/teams/1701424227458_Teams204_Shopify_1632869404072.png
