player_id,position,league,tier,games,winrate,teams,操作,意识,心态,团队,体质,综合,操作_10,意识_10,心态_10,团队_10,体质_10,综合_10,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_cspm,f_multi,f_vspm,f_wcpm,f_cwards,f_kp,f_deathshare,f_ejg,f_adver,f_clutch,f_lateg,f_stable,f_egshare,f_dmgmit,f_gspd,f_games,f_decay
Yijin,jng,VCS,15,45,0.333,Genius Esports,56.9,50.6,52.9,45.7,46.6,51.6,5.7,5.1,5.3,4.6,4.7,5.2,-189.6888888888889,18.555555555555557,2.3555555555555556,336.7990022222222,0.1609750288888889,5.643855555555556,0.17777777777777778,1.4638977777777777,0.39372666666666667,9.155555555555555,0.6402027027027027,0.21497584541062803,0.0,0.2517515527950311,0.0,-0.3337299226650803,-1.1219707601107891,0.18770884444444447,749.1494644444444,0.0,45.0,-0.10426518525320233
Hoon,top,TCL,15,43,0.465,5 Ronin|Dignitas|Dignitas Academy,64.4,47.8,44.5,46.8,42.6,51.5,6.4,4.8,4.5,4.7,4.3,5.2,257.83720930232556,73.51162790697674,9.488372093023257,527.2836697674419,0.2560156348837209,8.08843488372093,0.27906976744186046,1.0356790697674418,0.18026744186046512,6.372093023255814,0.5132450331125827,0.2345890410958904,0.0,0.19144608402639837,-0.3846607772011733,-0.7774094451290418,-1.0628780687531125,0.22610632093023258,717.7864488372093,0.0,43.0,-0.528827811436507
Nate,top,LLA,15,33,0.182,Globant Emerald,40.9,55.0,67.7,56.8,42.0,51.5,4.1,5.5,6.8,5.7,4.2,5.2,-595.4848484848485,-211.12121212121212,-14.363636363636363,424.62919090909094,0.24494180909090912,7.870096969696969,0.2727272727272727,0.8905060606060606,0.16523636363636363,4.424242424242424,0.5891238670694864,0.19222903885480572,0.0,0.24963406520292747,0.0,1.2335025380710658,-1.027624597785431,0.23908375757575756,690.9795787878788,0.0,33.0,-0.34177786130426613
Coated,top,VCS,15,67,0.284,Genius Esports|Luxury Esports,65.3,40.9,46.0,47.5,52.6,51.5,6.5,4.1,4.6,4.8,5.3,5.2,-39.134328358208954,-118.55223880597015,3.1194029850746268,596.824780597015,0.27260122388059704,8.142644776119402,0.417910447761194,0.8136835820895523,0.13906119402985073,3.4328358208955225,0.5202072538860104,0.21689334287759485,0.0,0.1860071979404025,0.0,0.0,-1.3236573422483822,0.23250702985074626,696.4577149253731,0.0,67.0,-0.1287874535816885
Stray,sup,LLA,15,61,0.574,Team Aze,41.5,45.3,67.5,61.1,55.3,51.4,4.2,4.5,6.8,6.1,5.5,5.1,-211.98360655737704,4.0,-4.081967213114754,142.4717393442623,0.07046278032786885,0.9182639344262294,0.0,2.2155737704918033,0.24402459016393444,15.442622950819672,0.6888888888888889,0.2127906976744186,0.0,0.2450223064404156,0.17746555021357993,0.24123786884952927,-0.8671087311074664,0.08591000655737704,449.4117409836066,0.0,61.0,-0.25949353555799476
DNK,jng,VCS,15,68,0.485,SBTC Esports,57.7,45.2,45.7,50.9,57.4,51.4,5.8,4.5,4.6,5.1,5.7,5.1,34.088235294117645,-97.3970588235294,1.0735294117647058,329.2146029411765,0.15526283088235293,5.461372058823529,0.25,1.3088323529411765,0.3306441176470588,11.029411764705882,0.6502016129032258,0.20908230842005676,0.0,0.2337403479215326,-0.41119714721052575,-0.7081321487033243,-1.0550665858586044,0.18411538235294117,793.9501397058823,0.0,68.0,-0.16049965320152076
Zergsting,sup,TCL,15,46,0.543,Galatasaray Esports,52.2,49.6,49.5,51.6,55.0,51.3,5.2,5.0,5.0,5.2,5.5,5.1,-13.543478260869565,21.717391304347824,1.1956521739130435,157.48714347826086,0.07691296304347826,1.0254043478260868,0.0,2.5125565217391306,0.31968478260869565,15.217391304347826,0.7009646302250804,0.2593144560357675,0.0,0.19594080406729167,-0.16658013889549478,-0.5233849396125476,-1.0295217168072168,0.08786538913043479,359.5071760869565,0.0,46.0,0.41572272926041387
Nap,top,LJL,15,50,0.4,Crest Gaming Act,51.7,52.3,41.1,57.6,51.6,51.1,5.2,5.2,4.1,5.8,5.2,5.1,67.84,50.34,2.86,404.84754999999996,0.22846523000000002,7.805964,0.32,0.857994,0.144796,4.5,0.5348432055749129,0.15611814345991562,0.0,0.17159420289855074,-0.4939579186806938,-0.7910150696616435,-1.0782335661070972,0.21931844,662.297732,0.0,50.0,-0.046935674489279086
RonOP,sup,VCS,15,43,0.488,CERBERUS Esports,36.9,51.2,69.9,57.8,52.5,51.1,3.7,5.1,7.0,5.8,5.2,5.1,-78.27906976744185,-279.74418604651163,-5.534883720930233,128.85301395348836,0.06488201395348837,1.0042279069767444,0.0,2.442913953488372,0.29757441860465117,15.651162790697674,0.6551724137931034,0.20224719101123595,0.0,0.3994991799437676,-0.6149522510231924,0.0,-0.918536531348887,0.08800718139534883,460.39643488372093,0.0,43.0,0.16708732963149922
Mia,sup,LLA,15,68,0.471,Estral Esports|TSM|TSM Academy,39.3,62.3,48.9,55.3,53.2,51.0,3.9,6.2,4.9,5.5,5.3,5.1,-170.80882352941177,-476.4852941176471,-7.838235294117647,155.44173676470587,0.07837520882352941,0.8477970588235294,0.029411764705882353,2.875980882352941,0.35710882352941176,20.36764705882353,0.7101796407185629,0.24456521739130435,0.0,0.16976086643983324,0.044439111972355616,-0.25153824212542275,-1.1200272478939834,0.08641018382352941,362.9050955882353,0.0,68.0,-0.25314195743245144
Dimitry,jng,LLA,15,63,0.556,Team Aze,53.4,43.3,58.3,47.9,55.0,50.9,5.3,4.3,5.8,4.8,5.5,5.1,-200.20634920634922,37.06349206349206,-0.30158730158730157,290.55458095238095,0.1457630984126984,5.736646031746032,0.38095238095238093,1.3058507936507937,0.3983619047619048,8.523809523809524,0.670316301703163,0.25,0.0,0.19082238940525834,0.07195199660152937,0.3842395921835172,-0.9937504934314075,0.17960069841269843,769.9469825396825,0.0,63.0,-0.25354040976636844
Raina,sup,LJL,15,57,0.526,Fukuoka SoftBank HAWKS gaming,49.1,46.7,53.1,50.1,62.8,50.9,4.9,4.7,5.3,5.0,6.3,5.1,61.49122807017544,-41.26315789473684,7.771929824561403,120.81757719298245,0.06476712280701755,1.331321052631579,0.03508771929824561,2.427405263157895,0.3599701754385965,16.87719298245614,0.6439169139465876,0.24786324786324787,0.0,0.19978866943022025,-0.12798829077898854,-0.3397300374044561,-0.9690818096529582,0.08752920877192984,428.6924192982456,0.0,57.0,0.5706166460743569
Bini,bot,TCL,15,27,0.37,Beşiktaş Esports,53.2,52.2,41.8,53.3,51.1,50.9,5.3,5.2,4.2,5.3,5.1,5.1,112.88888888888889,85.18518518518519,0.8148148148148148,499.19768888888893,0.2676184333333333,8.494174074074074,0.7037037037037037,1.2440592592592592,0.3313111111111111,5.444444444444445,0.6635802469135802,0.17525773195876287,0.0,0.11487697572103633,0.0,0.0,-1.1050902862497916,0.25092977777777775,237.60854074074072,0.0,27.0,0.498312710911136
Slayder,bot,VCS,15,72,0.278,Genius Esports|Team Flash,43.7,51.7,53.5,51.3,62.2,50.8,4.4,5.2,5.3,5.1,6.2,5.1,-456.3611111111111,-82.16666666666667,-4.0,511.6704,0.24410235833333335,9.125765277777779,0.875,1.1100833333333333,0.3247875,3.9444444444444446,0.6663113006396588,0.16140865737344093,0.0,0.23105953914688993,0.0,-0.5421795194701704,-1.0416682790123988,0.2777430416666667,261.5894916666667,0.0,72.0,-0.005558620803241246
Bay,mid,PCS,15,52,0.615,PSG Talon,41.2,58.7,54.9,52.0,49.4,50.7,4.1,5.9,5.5,5.2,4.9,5.1,-84.5576923076923,-134.46153846153845,-2.3076923076923075,381.2113211538462,0.21624322884615385,8.508655769230769,0.4230769230769231,1.2791961538461538,0.24054999999999999,6.788461538461538,0.6510948905109489,0.18773946360153257,0.0,0.2052761087267525,0.019964754957728186,-0.5434205536594615,-0.8204165395850452,0.21851667307692307,277.41444807692307,0.0,52.0,-0.42854865704949396
