team_id,code,name,slug,league,region_zh,region_en,tier,status,player_count,logo
116041344019234915,GDE,GD Esports,gd-esports,Liga Portuguesa,EMEA赛区,EMEA,regional,active,8,http://static.lolesports.com/teams/1770650387702_GDLOGO.png
116056884342547474,ICON,ICON Esports,icon-esports,LRN,拉美北部赛区,LATIN AMERICA NORTH,regional,active,0,http://static.lolesports.com/teams/1770887525476_FULL_COLOR_FOR_BLACK_BG.png
116056892206058175,NCG,NCG Esports,ncg-esports,LRN,拉美北部赛区,LATIN AMERICA NORTH,regional,active,0,http://static.lolesports.com/teams/1770887650353_FULL_COLOR_FOR_DARK_BG-1.png
116057016064992483,VTC,Volticons,volticons,LRS,拉美南部赛区,LATIN AMERICA SOUTH,regional,active,10,http://static.lolesports.com/teams/1770889539409_FULL_COLOR_FOR_DARK_BG2.png
116057018576276309,TLD,The Last Dance,the-last-dance,LRS,拉美南部赛区,LATIN AMERICA SOUTH,regional,active,0,http://static.lolesports.com/teams/1770889577059_FULL_COLOR_FOR_DARK_BG3.png
116086376784230073,RXCF,Croatian Flair,croatian-flair,Esports Balkan League,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/1776207835031_CFW1.png
116086378428757281,TQD,TQ DURPA KASHLQ,tq-durpa-kashlq,Esports Balkan League,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1785077046050_tqd_w.png
116096101051209447,TPA,Tu Papá Esports,tu-pap-esports,LRS,拉美南部赛区,LATIN AMERICA SOUTH,regional,active,7,http://static.lolesports.com/teams/1771485910087_FULL_COLOR_FOR_LIGHT_BG.png
116096105591816409,TNK,The New Kings,the-new-kings,LRS,拉美南部赛区,LATIN AMERICA SOUTH,regional,active,9,http://static.lolesports.com/teams/1771485979833_FULL_COLOR_FOR_DARK_BG1.png
116175675520671100,WT,Witchcraft,witchcraft,NLC,EMEA赛区,EMEA,regional,active,4,http://static.lolesports.com/teams/1772704408012_witchcraftlogomain.png
116289643859646751,VFB,VfB Stuttgart,vfb-stuttgart,Prime League,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1774439138920_VfB.png
116315380445859853,TTS,TITANS,titans,LoL Italian Tournament,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1774831853783_TTS_w.png
116315384723020314,SHE,StoneHenge Esports,stonehenge-esports,LoL Italian Tournament,EMEA赛区,EMEA,regional,active,9,http://static.lolesports.com/teams/1774831918150_sh.png
