player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
Try9,mid,LDL,2,52,0.423,51.8,54.7,50.6,43.8,75.4,58.7,47.6,0,0.0,18,-0.071,-0.757,-0.661,Rogue Warriors Shark,
Mingzai,jng,LDL,2,33,0.394,51.3,52.0,52.1,44.5,61.8,50.7,47.6,0,0.0,10,-0.152,-0.688,-0.7,Big One Gaming,
Zzz2,sup,LDL,2,49,0.408,58.1,47.8,50.0,49.8,33.9,60.5,47.3,0,0.0,14,-0.16,-0.715,-0.493,Victory Song Gaming|Vortex Team,21
Loco,sup,LDL,2,66,0.409,52.2,54.3,49.3,66.7,63.1,48.7,47.1,0,0.0,9,-0.112,-0.776,-0.611,Chong Qing Gaming|VC Gaming,23
Truth,mid,LDL,2,59,0.373,50.0,52.4,50.4,44.1,60.8,45.0,46.1,0,0.0,10,-0.195,-0.835,-0.612,VP Game,
XiGua,sup,LDL,2,31,0.323,56.6,49.0,51.0,48.2,36.5,53.1,45.8,0,0.0,9,-0.14,-0.91,-0.725,DengKaiLi Game Team,
Xfq,sup,LDL,2,27,0.296,53.6,52.8,51.3,47.6,45.0,58.8,45.6,0,0.0,10,-0.121,-0.959,-0.799,VP Game,21
Yuan,jng,LDL,2,28,0.286,60.4,49.4,52.3,40.3,59.2,58.2,45.5,0,0.0,12,0.008,-1.074,-1.417,DengKaiLi Game Team,20
kimi,jng,LDL,2,22,0.227,53.4,47.0,52.7,51.1,37.5,53.1,45.5,0,0.0,9,-0.195,-0.905,-0.928,Big One Gaming,21
sqb,top,LDL,2,34,0.324,56.7,49.8,51.7,50.5,33.7,51.4,45.4,0,0.0,15,-0.134,-0.971,-0.846,Vortex Team,21
Godlou,mid,LDL,2,21,0.238,53.2,51.4,52.4,42.9,36.9,54.9,45.2,0,0.0,12,-0.155,-0.978,-0.808,KeyMedia|SHEINOO,
mantouz,mid,LDL,2,60,0.4,53.0,48.3,50.3,43.3,58.8,44.7,45.1,0,0.0,12,-0.199,-0.951,-0.732,King of Future,
xiaoty,top,LDL,2,42,0.286,55.4,52.6,51.3,42.6,51.8,59.0,45.0,0,0.0,15,-0.076,-1.064,-1.027,Big One Gaming|People's Red Wolf Gaming,20
kkk1,bot,LDL,2,34,0.324,52.2,49.6,51.3,66.6,31.7,47.6,44.7,0,0.0,9,-0.244,-0.971,-0.843,Vortex Team,22
Cheng,bot,LDL,2,65,0.338,57.1,53.0,49.9,40.6,57.3,59.0,44.6,0,0.0,16,-0.034,-1.156,-1.342,Big One Gaming,
F,top,LDL,2,67,0.388,53.2,55.3,50.4,41.8,61.3,43.9,44.3,0,0.0,13,-0.069,-1.169,-1.162,Si Yi Xuan E-Sport,
OTTO,mid,LDL,2,34,0.324,50.0,46.9,51.5,60.7,32.4,45.8,44.1,0,0.0,14,-0.341,-0.971,-0.601,Vortex Team,22
L1n,sup,LDL,2,34,0.235,53.7,59.8,50.8,44.1,61.6,61.1,43.7,0,0.0,10,0.016,-1.317,-1.333,KeyMedia,
Pipi,bot,LDL,2,53,0.377,50.8,47.8,50.4,43.6,33.4,50.7,43.7,0,0.0,11,-0.319,-1.036,-0.83,Oh My God Academy,
hashiqi,top,LDL,2,21,0.238,53.3,51.2,52.5,56.1,35.8,60.3,43.6,0,0.0,11,-0.157,-1.183,-1.074,ThunderoBot Gaming,22
Even,mid,LDL,2,51,0.333,52.6,56.8,50.6,40.4,54.5,53.9,43.2,0,0.0,14,-0.077,-1.308,-1.246,LaoPengYou|Liberty Zeal Queue,
FengXian,bot,LDL,2,34,0.235,53.5,55.7,51.3,39.7,53.9,48.8,43.2,0,0.0,8,-0.061,-1.317,-1.51,KeyMedia,
JiXuan,top,LDL,2,25,0.24,51.5,48.8,52.2,42.7,49.4,52.6,43.2,0,0.0,10,-0.216,-1.193,-1.014,DengKaiLi Game Team,
Satan,mid,LDL,2,33,0.273,54.7,51.6,51.5,39.4,81.2,52.8,43.1,0,0.0,11,0.009,-1.396,-1.433,ThunderoBot Gaming,16
Rainbow,bot,LDL,2,42,0.452,47.1,52.7,51.5,52.9,50.0,63.6,43.0,1,0.0,16,-0.24,-1.196,-1.132,Game Talents|Team Afro,21
Xinian,mid,LDL,2,65,0.369,48.3,49.4,50.2,43.6,31.7,65.4,42.9,0,0.0,26,-0.382,-1.101,-0.696,Big One Gaming|People's Red Wolf Gaming,
Guokui,top,LDL,2,63,0.365,49.3,51.8,50.5,49.7,38.3,58.7,42.8,0,0.0,18,-0.276,-1.195,-0.945,Oh My God Academy,21
Daniel,top,LDL,2,66,0.303,54.8,52.0,50.4,40.8,55.8,60.0,42.7,0,0.0,18,-0.1,-1.355,-1.348,LaoPengYou|VC Gaming,20
jun,top,LDL,2,34,0.235,54.5,50.0,51.7,41.5,39.3,46.8,42.6,0,0.0,9,-0.161,-1.317,-1.23,KeyMedia,18
Aming,bot,LDL,2,41,0.317,50.7,45.5,50.9,42.7,33.1,50.4,42.5,0,0.0,11,-0.349,-1.184,-0.979,DengKaiLi Game Team|VC Gaming,
yanxuan,bot,LDL,2,63,0.381,54.9,50.2,50.0,39.6,58.5,59.7,42.3,0,0.0,14,-0.125,-1.397,-1.53,Si Yi Xuan E-Sport,
FS,bot,LDL,2,33,0.273,50.8,51.5,51.4,39.8,74.5,50.5,42.2,0,0.0,8,-0.15,-1.396,-1.498,ThunderoBot Gaming,
xgd,mid,LDL,2,70,0.371,51.5,52.8,50.0,39.8,50.9,56.2,41.2,0,0.0,19,-0.182,-1.513,-1.354,Si Yi Xuan E-Sport,
Ayuny,jng,LDL,2,64,0.359,54.6,52.0,50.9,37.9,44.7,52.0,41.1,0,0.0,15,-0.128,-1.579,-1.902,Si Yi Xuan E-Sport,
1ee,top,LDL,2,21,0.048,51.9,51.5,52.5,38.3,79.5,62.5,40.2,0,0.0,14,-0.094,-1.762,-1.844,SanHe Gaming,
meifa,top,LDL,2,26,0.0,53.3,49.1,52.2,38.7,70.0,59.9,40.1,0,0.0,11,-0.136,-1.74,-1.766,LanXiang Gaming,
Soul,sup,LDL,2,67,0.418,55.4,53.5,49.2,49.9,43.6,49.9,40.0,0,0.0,10,-0.103,-1.785,-1.709,King of Future,22
R1uga,mid,LDL,2,26,0.0,52.9,50.1,52.0,38.7,37.9,47.5,39.8,0,0.0,9,-0.189,-1.74,-1.59,LanXiang Gaming,19
Lad,bot,LDL,2,24,0.083,51.5,50.9,52.0,38.3,31.8,53.6,39.8,0,0.0,9,-0.219,-1.714,-1.812,SanHe Gaming,
Yue,jng,LDL,2,29,0.103,56.9,49.7,52.3,71.6,48.9,56.1,38.8,0,0.0,11,-0.083,-2.016,-2.535,Liberty Zeal Queue|SanHe Gaming,25
AC,sup,LDL,2,30,0.067,59.2,53.3,51.1,71.2,56.5,61.4,38.6,0,0.0,12,0.032,-2.148,-2.246,SanHe Gaming,25
Asi,mid,LDL,2,30,0.067,50.0,46.8,51.7,37.1,65.4,58.6,37.5,0,0.0,15,-0.266,-2.148,-1.945,SanHe Gaming,
RedSnow,sup,LDL,2,63,0.302,59.1,50.5,49.4,38.0,59.9,55.8,37.2,0,0.0,12,-0.026,-2.401,-2.458,Si Yi Xuan E-Sport|ThunderoBot Gaming,
Akaman,bot,LDL,2,58,0.121,47.9,43.6,50.2,34.6,76.5,48.4,35.5,0,0.0,12,-0.342,-2.6,-2.775,LanXiang Gaming|LaoPengYou,19
